subset,label,rel_path,bytes,sha256
10mb,Dog,Dog/295.jpg,22608,b68d8f5f1020741fbc84a88819625b03e129f0b84ccbc320c2d7e3a4c40da65f
10mb,Cat,Cat/4068.jpg,26221,39f7acf0bdfdbb1229d55d26882f415ab4e46e1f684790c1a195db87e26a5b4a
10mb,Dog,Dog/3189.jpg,127314,d8fae0c42f6ce1213bdb86801628c7184049e12f0f93a0168946cb8122c2eb41
10mb,Cat,Cat/8080.jpg,58635,0df4687e197cf21fa7ff0024a8d1c5cc020389019db6e46a828c46201f8ac832
10mb,Dog,Dog/10034.jpg,23088,b39cbfefa044af4e2e61b772c2a2cbe802e2fed739e3166009b0cd94b7247755
10mb,Cat,Cat/7811.jpg,26587,d5ad40dc73b8a483f2163513ca7e90723db89d24fbab41452d3ee130879bd8e6
10mb,Dog,Dog/9793.jpg,22783,11235cf543e2518d8f69155b5d082291292428aa811c95bf7b5997fd1e557c90
10mb,Cat,Cat/6599.jpg,26291,587c74a03f956e9fcecd171a7c74a37eb33cb8684e68164acd4a90056949e58e
10mb,Dog,Dog/10038.jpg,40034,3d3671593850b64d6fddef890449a19d7953b7a554470edec996b0eb8f85b893
10mb,Cat,Cat/4038.jpg,18409,3953d9f137ad0b0de0f2ef055e5cd941a4cffc4a7b6f0338f84bb21c4df889e0
10mb,Dog,Dog/5991.jpg,31234,b07e52d22640842149d3a4e2889e3ec454a638d1ea557f38afc637eb9a0a002b
10mb,Cat,Cat/10294.jpg,65587,8c9b16c2818264fa2f0e583bfe6ef9b62845ff2f9ed82c8a20769dfcd2287884
10mb,Dog,Dog/6650.jpg,6240,3c42cbbd54b77b6e6ba8b8ae3c22fc1ff47ca4974368d02d6bd040f34f6173d1
10mb,Cat,Cat/2737.jpg,49126,0af4af7a4069dac0628dd38641bab2ef019f27f018a2a253a9620afcc1fbfcea
10mb,Dog,Dog/6030.jpg,18963,92ab4e14db0ea92c41e70e1ad6e6b35457f9e3604da2da8788ab29ba5f93b413
10mb,Cat,Cat/7122.jpg,45865,7633f31522fbb10f168772da8d7b82360158cc4f658be1ce4bab61b883e6878d
10mb,Dog,Dog/9544.jpg,80129,991350be3d171a63e754a4f5e5c35ca9274b11f54e5e13418073a530b8e13cee
10mb,Cat,Cat/9690.jpg,27604,e72e7d5003df83c41925973e32f191d7354277318817696b67c1720e7c78fb87
10mb,Dog,Dog/8083.jpg,27262,23f2342f2b4105cdbfed97d3347375748fd119bc04ee6e83ad255fbdd258472e
10mb,Cat,Cat/7358.jpg,4569,e362e2a07d72b1096d7a75a44b3cdd35fcd14e7f7fef48b15bc39e638876d533
10mb,Dog,Dog/9950.jpg,35948,bdd259ff91e22b02f8e5fc083849b6babe0720ec12b417be51e1ce8c18b3c273
10mb,Cat,Cat/6839.jpg,63672,38db5a6654d3621ddce43a3081b529e08d8b76f917f2078aa9c0f4582501dfff
10mb,Dog,Dog/7034.jpg,59177,3dcf79eb2e2b16739aab600fcee1a22c280494ed0cdd800cae0d63a36ccca245
10mb,Cat,Cat/3051.jpg,18125,75b59f2b961a412752a7151b90ea872dcb20643ec3ed36441a7f81e8f0bc82d2
10mb,Dog,Dog/4859.jpg,64264,c53167c6a22ac6b4d4aa34cb67ede4aa1dd0f71cede7c347b64f212e00a24651
10mb,Cat,Cat/4713.jpg,17963,f3aa897caad8a743810df85f4393d1c6d0524d714c3fad9e77d20052fb105fb1
10mb,Dog,Dog/41.jpg,54799,a41df9fd65cc3907194aff5b0ab7558fd217fe1d1fce442409bb791b287aa2ec
10mb,Cat,Cat/5088.jpg,16827,2819d311beadf3250c0292395fc7e3ae9151842e8d93f7900f2885342ef22ee1
10mb,Dog,Dog/12107.jpg,50553,85b579a1172c7d0cc5eb0271e6722deee52cc1783e1f5dbe96ce46830817b290
10mb,Cat,Cat/2599.jpg,47026,f8bf44df713189185c8146ae5a294478f4e6d70b7c03adc052213be2a2723c98
10mb,Dog,Dog/6384.jpg,42904,dbc0bb149c0c6a4e7385e4f83ae08b911c2360bb95ad01c4699eec3a70199f3f
10mb,Cat,Cat/11554.jpg,14123,6c13e28e440d2335b30940f10b71ebae050dba8b99ad3bc8cbde16914b6d8948
10mb,Dog,Dog/11854.jpg,40480,4a8695dcec0917c11003ed116ff4ab0cdf855505fa6f666c2970cca09bfe77f2
10mb,Cat,Cat/5988.jpg,32610,d97c378c7c604a6a8ef71977a178967d8d600e23439e020a0b5979d6d068ba3b
10mb,Dog,Dog/7057.jpg,27813,6545ebf3354734485821dc51712c9cc882fd3799c1611638c7193c4a52da05aa
10mb,Cat,Cat/985.jpg,38739,9216db1dde0351b5dd67e7c676f22681f5cac99bc9a6a01a24636a9223eb10b8
10mb,Dog,Dog/7645.jpg,59993,8a3725c9fc64f520bc7add3445e806ef78b04d1e8b8f93fa7af8c99c9f44499c
10mb,Cat,Cat/8566.jpg,44059,6d096177a45a648d5a443dfe1bbb39f4462ccc2e75c9ed6bf152daf88534fc8d
10mb,Dog,Dog/7722.jpg,16552,cd7019145e79cfa7956bfb6cc8b0e464ba210b7793a23cb75cd730db771ba023
10mb,Cat,Cat/11086.jpg,415054,7f8de3271ae8d6259eb74d313f7da5584f90ab32d8268f76af4b755604f99bc4
10mb,Dog,Dog/7931.jpg,75721,6356da70342aa9300335d4c27b06daac54a0ae3ac5b971d489eb22c231cd9047
10mb,Cat,Cat/10620.jpg,22703,12a28b8db1e89b991f8cff74f9bb04a225e24b5325ba66760a596932cb68aaa9
10mb,Dog,Dog/11494.jpg,30377,eaf33ef502b83132e6218f49668e75abb1e0709838db5aa85a2f61c2961cbe99
10mb,Cat,Cat/7232.jpg,26577,9dd98e7cc24efec7498682076ed1352dd33b8f978fe88d86a4c5be9df1e76579
10mb,Dog,Dog/10688.jpg,41279,d182e507c0fbbdbb952459cfd45e58558862b2ff4c8063d33a244d127b64d298
10mb,Cat,Cat/1262.jpg,50883,fc06a43ec9965e1e2732da3e8ddd379dc5068f81b50c9ec88517088777fc729a
10mb,Dog,Dog/6181.jpg,20505,07257ba2831fdf9fea92c723c0f63f500f6aa6cc11173aba570136383dac1954
10mb,Cat,Cat/2261.jpg,24325,0750e5a60dbc29bbb37b593500d0e17c0d2f7b2a81dd9e90bd4acbce5658111a
10mb,Dog,Dog/4872.jpg,51476,6fadbcb415291ffcdca2ffe6b338557397451abc98b684332c1f973d6cb308cb
10mb,Cat,Cat/2477.jpg,50145,f98bcbcf3be341579f2b39cafc4a35b9178d52a4e5f0f4afa3e59e19c85879f6
10mb,Dog,Dog/2150.jpg,37630,93b33b96440651c36b47ff5e6b6e002e3e9edd6be301d651faf59cbfd78d0186
10mb,Cat,Cat/2032.jpg,36845,c244cfcc764e197ebdbd008424735b6716d22f80e90c536126004838f38ad287
10mb,Dog,Dog/969.jpg,32945,86214f247851d4c8c3444e18f92082a8495788d1e5c104b8385806607cd201e4
10mb,Cat,Cat/3393.jpg,22853,fee9ee990c02f27dd4f1924c640cd03374bd4c969b7b1a1c044691da971385a3
10mb,Dog,Dog/4008.jpg,35392,256b962f91d243ff5dc118cef73cbbba9a2ba9e8120af5920a5cd074226414b6
10mb,Cat,Cat/6991.jpg,21389,5678140f2f362d3f2e6f8f12145f6bbed32f4d66f8820998af3998deda1263c4
10mb,Dog,Dog/11915.jpg,5694,cdc98040317aa0a767999c5ee8b36c9e7529bb4ae4052e4ca0e0094db042f2f0
10mb,Cat,Cat/232.jpg,20878,7cf90b2491430f77ccd67ee23de26f526d92045a7ee62c4b284f589ead1afe58
10mb,Dog,Dog/4060.jpg,18834,3eddcc90446ea5054c5ee303eeffcc98e04ea2852bceda4f4693c445403153c4
10mb,Cat,Cat/4616.jpg,23070,57cc80848a85bb6f85962a477f97b20333798d60e2444dfa29834d99653d891b
10mb,Dog,Dog/7225.jpg,71053,f68518dad40b50af8de3627c5475b963d77499a43c33ae7ccf0dd1826b1b3795
10mb,Cat,Cat/6054.jpg,26610,28d1325d2bc14938b8766dd0dd20522a1b2cb8ff79af3cf5c1dba63cd5849d26
10mb,Dog,Dog/7055.jpg,29431,ccc60ec95b1af3bfbecbe5337a0564d5b3572561118860b065777c42c783b308
10mb,Cat,Cat/2781.jpg,74592,9060774cdb937cd1ffc5b889316e9ec2a2d491a38890db527fc9d94893ae848a
10mb,Dog,Dog/1898.jpg,43566,2330b3e98d84e79934813665c3263459d17359842d98fdcfb5586419d1cd57b2
10mb,Cat,Cat/11545.jpg,19062,d3cca1d979e310c0604b3e2141bff520fb0a79c45f0848a6382a7189882d416b
10mb,Dog,Dog/4527.jpg,25076,9f53fa963a9a7b981be66b3df3a1dd7a120b10f33dd4cfdd3f2255dc52caf184
10mb,Cat,Cat/2612.jpg,17227,9e6a79eefb489dcb18a710c8e3043eb541ac3414c2d2dbd40423830e0da9c758
10mb,Dog,Dog/3884.jpg,70022,530283ca5d3834130da00e3f5f0aae33468acc1bf2761d35af8f11e33a6c0896
10mb,Cat,Cat/10413.jpg,25388,17a9525d026f282a5a854bbf1266bc2ffc16bfbc0d45273ee491243838bb281c
10mb,Dog,Dog/12336.jpg,34554,54917661ee1bb7fecb25d3ecfc69cfc1f34a9f05c8fd5e58d887e14b0ca80d88
10mb,Cat,Cat/2626.jpg,15055,aeb6b25642a9063807c2d880c90c277d9a8d7c642117a3d6ff89d365a4731f08
10mb,Dog,Dog/9405.jpg,32751,a6320eb8704c2a9fcff24e93ac8cf6cf8a60a87b6cd4aedd35567a45ef95d812
10mb,Cat,Cat/12072.jpg,18601,44edb45d5e148dba2902287b388ac5c55709ac65b7f65583ed1ca6b5b6161987
10mb,Dog,Dog/6865.jpg,94085,a122279828956200b4e6cf4544f38b1f561a6f7af67a9fc0b6cb19bb5f059fee
10mb,Cat,Cat/11504.jpg,13748,eaac769f481fbbfa5106ee2e817f726513b79fcd21a6d3dae48d4b504a7da911
10mb,Dog,Dog/9349.jpg,115696,d48a55190a54edf3dedf6fa61896e7cc771b4a7ecea36051f517781d4cd700d4
